ResponseId,UserLanguage,consent,age,gender,residence,US_citizen,newspapers,news_sources,platforms_used,platforms_used_5_TEXT,news_media_trust,petitions_num_1,gift_card_ranking_uber,gift_card_ranking_lyft,gift_card_ranking_GH,gift_card_ranking_DD,gift_card_ranking_S,gift_card_ranking_BK,confirm_top_choice,gift_card_weight_1,gift_card_weight_2,gift_card_weight_3,gift_card_weight_4,gift_card_weight_5,gift_card_weight_6,gift_card_use_uber,gift_card_use_lyft,gift_card_use_GH,gift_card_use_DD,gift_card_use_S,gift_card_use_BK,misinfo_intro,control_info,T1_info,T2_info,T3_info,T4_info_S,T4_info_uber_GH,T4_info_BK_DD_lyft_1,T4_info_BK_DD_lyft_2,outcome_1,outcome_1_why,outcome_2,outcome_2_why,attn_check_1,petition_c_P_B,petition_c_P_A,petition_c_C_B,petition_c_C_A,petition_T1_P_B,petition_T1_P_A,petition_T1_C_B,petition_T1_C_A,petition_T2_P_B,petition_T2_P_A,petition_T2_C_B,petition_T2_C_A,petition_T3_P_B,petition_T3_P_A,petition_T3_C_B,petition_T3_C_A,petition_T4_P_B,petition_T4_P_A,petition_T4_C_B,petition_T4_C_A,ratings_trust,ratings_bias,factual_errors,quality,employment,education,household_income,race,vote,survey_purpose,survey_trust,survey_bias,group,petition_link_clicked,passes_attn_check_1,top_choice_consistent,outcome_1_text,confirm_top_choice_text,top_ranked_choice,second_ranked_choice,switch_in_preference,weight_of_top_choice,weight_of_outcome,outcome_top_choice_weight_diff,outcome_1_misinfo_rank,top_choice_misinfo_rank,outcome_2_text,petition_none,petition_company_block,petition_company_allow,petition_platform_block,petition_platform_allow,petition_clicks_company_block,petition_clicks_company_allow,petition_clicks_platform_block,petition_clicks_platform_allow,petition_self_reported_company_block,petition_self_reported_company_allow,petition_self_reported_platform_block,petition_self_reported_platform_allow,control_group,T1_group,T2_group,T3_group,T4_group,gender_text,gender_male,gender_female,gender_third,age_text,race_text,residence_text,consumes_misinfo,news_media_trust_text,news_media_trust_low,news_media_trust_high,petition_signer,freq_of_use_top_choice,freq_use_of_top_choice_text,frequently_used_top_choice,freq_use_of_outcome,freq_use_of_outcome_text,frequently_used_outcome,vote_text,vote_trump,vote_biden,vote_other,vote_none,household_income_text,income_50K_below,income_50K_plus,income_25K_below,income_25K_to_50K,income_50K_to_100K,income_100K_above,income_no_answer,educ_text,educ_no_degree,educ_associates_plus,educ_college_plus,educ_high_school,educ_some_college,educ_bachelors,educ_post_graduate,employment_text,working_paid,working_self,working_any,not_working,working_no_answer,num_platforms_used,petition,petition_clicks,petition_block,frequent_user,weight_diff_category,weight_diff_negative,switched_categories,switch_misinfo_mag,outcome_1_topic,outcome_2_topic,weights_difference
R_1N503qm1k5vfnDu,EN,4,1,1,3,1,"11,16,26",1,"(1, 4)",,3,0,5,6,4,3,1,2,5,10,2,8,15,50,15,4,5,5,4,3,5,4,,,9,,,,,,5,"I'm most likely to patronize Subway, so I have the most use for that card.",4,"Even if the websites contain misinformation, they should still be allowed to host ads in the interest of maintaining a diverse arena of free speech.","1,5",,,,,,,,,,1,,,,,,,,,,,3,4,2,3,1,5,4,3,4,To identify different perspectives regarding misinformation websites and how they're interpreted.,5,4,T2,1,1,1,Subway,Subway,Subway,Burger King,0,50,50,0,4,4,platform_allow,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,Male,1,0,0,age_18_24,White,S,0,Some trust,0,0,0,3,once_every_few_months,0,3,once_every_few_months,0,None,0,0,0,1,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,2,petition_allow,platform_allow,0,0,same weight,0,0,0,Use,Company responsibility,35
R_2xKVDMHuVyBeJ4i,EN,4,6,1,2,1,"1,4,9",3,1,,5,1,6,4,5,3,1,2,5,0,0,0,15,50,35,4,5,5,3,3,4,4,,,,,9,,,,5,I would use this more often,5,I do not fully agree with any options,"1,5",,,,,,,,,,,,,,,,,,,,,4,5,2,4,7,5,7,3,1,To point out that there are websites that spread misinformation ,4,5,T4,0,1,1,Subway,Subway,Subway,Burger King,0,50,50,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_65_plus,White,MW,1,Very low trust,1,0,1,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Use,No interest,15
R_8v0PaIiVw6Gpabn,EN,4,6,1,3,1,21,1,"(1, 2)",,5,3,6,5,2,4,3,1,6,9,0,10,11,20,50,5,4,4,5,2,1,4,,,,,,,9,,6,"Convenient location, and priced good for a snack.",1,Misinformation is a waste of my time and effort. Having misinformation put me in a waste to get what I want for the price I am willing to pay.,"1,5",,,,,,,,,,,,,,,,,,,,,5,3,2,5,5,5,4,3,1,Varies from well read and informed and what type of information you would support but without knowing what the survey has in misinformation.,5,4,T4,1,1,1,Burger King,Burger King,Burger King,Grubhub,0,50,50,0,3,3,company_block,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_65_plus,White,S,0,Very low trust,1,0,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,1,same weight,0,0,0,Product features,Misinformation concerns,30
R_30hFxgYl8Zn55L0,EN,4,3,1,3,1,2,2,"(1, 2)",,4,0,2,6,4,1,3,5,4,10,0,0,80,10,0,4,5,4,1,4,5,4,,,9,,,,,,4,It's the service I would most likely use,5,I'm conflicted and rather not choose a side.,"1,5",,,,,,,,,,,,,,,,,,,,,4,3,2,4,2,2,4,3,4,To determine the level of trust toward media.,2,6,T2,0,1,1,DoorDash,DoorDash,DoorDash,Uber,0,80,80,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Male,1,0,0,age_35_44,White,S,0,Low trust,1,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,None,0,0,0,1,50K_to_100K,0,1,0,0,1,0,0,max_high_school,1,0,0,1,0,0,0,self_empployed,0,1,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Frequency of use,No interest,70
R_1Kw4aJ1HoQMEeKM,EN,4,2,2,3,1,"2,32,33,4,5,11,14,16,17,18,26",2,"(1, 2, 5)","Snapchat, Instagram, tiktok",4,0,3,5,6,2,4,1,6,14,11,12,16,13,34,3,3,3,2,2,1,4,,,,,,,9,,6,Because i am consistent ,3,Ads fund misinformation,"1,5",,,,,,,,,,,,,,,,,1,,,,4,2,1,5,1,5,4,3,3,Data mining ,5,5,T4,1,1,1,Burger King,Burger King,Burger King,DoorDash,0,34,34,0,3,3,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Female,0,1,0,age_25_34,White,S,1,Low trust,1,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Other,0,0,1,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,3,petition_block,platform_block,1,1,same weight,0,0,0,Product features,Misinformation concerns,18
R_3EKZxfDwOEiyJ5c,EN,4,5,2,3,1,21,3,"(1, 2)",,3,0,5,6,3,4,2,1,6,0,0,10,10,30,50,5,5,5,5,5,5,4,,,9,,,,,,6,"love burger king but havent been since pandemic, 25.00 gift card would be great way to go back",5,not interested in signing any petition,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,2,3,6,5,5,1,2,company's involvement in misinformation,5,4,T2,0,1,1,Burger King,Burger King,Burger King,Subway,0,50,50,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Female,0,1,0,age_55_64,Black,S,0,Some trust,0,0,0,5,did_not_use,0,5,did_not_use,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,None,No clicks,0,0,same weight,0,0,0,Love,No interest,20
R_24ObbjdtDBbLbDo,EN,4,6,1,4,1,21,3,1,,4,0,6,5,3,2,4,1,6,1,1,1,1,1,95,5,5,5,5,5,5,4,,,9,,,,,,6,"I don't want any of them but you do not have a ""none of the above"" option so I just picked Burger King",5,I really just don't care - anyone stupid enough to believe these adds deserve whatever happens to them,"1,5",,,,,,,,,,,,,,,,,,,,,4,3,2,4,5,3,4,3,2,not very clear as to the underlying purpose ,4,4,T2,0,1,1,Burger King,Burger King,Burger King,DoorDash,0,95,95,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Male,1,0,0,age_65_plus,White,W,0,Low trust,1,0,0,5,did_not_use,0,5,did_not_use,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Product features,No interest,94
R_2uOnlWMOVo6yai6,EN,4,5,1,4,1,"12,16,17,18,26",1,"(1, 2, 3, 4)",,3,0,6,5,3,4,2,1,6,10,10,15,10,25,30,5,5,5,5,2,1,4,,9,,,,,,,6,My favorite fast food restaurant ,3,Misinformation sites should not be supported ,"1,5",,,,,,,,,,,,,,,,,,,,,3,2,1,5,6,2,2,3,2,To find out how much misinformation sites are influencing voters ,6,4,T1,1,1,1,Burger King,Burger King,Burger King,Subway,0,30,30,0,3,3,platform_block,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Male,1,0,0,age_55_64,White,W,1,Some trust,0,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,4,petition_block,platform_block,1,1,same weight,0,0,0,Like,Misinformation concerns,5
R_279JifGCDvYfnOM,EN,4,3,1,4,1,"2,5,6,8,9,14,17,18,36",1,"(1, 2, 3, 4)",,2,4,1,3,2,4,6,5,1,40,10,20,10,10,10,1,2,2,1,2,2,4,,,,9,,,,,1,It is a fantastic idea to have ,1,Because it is a misleading article ,"1,5",,,,,,,,,,,,,,,1,,,,,,2,3,4,2,1,6,6,1,2,About misinformation ,6,4,T3,0,1,1,Uber,Uber,Uber,Grubhub,0,40,40,0,6,6,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Male,1,0,0,age_35_44,Black,W,1,High trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Like,Misinformation concerns,20
R_3pmq5yoY5xIC9fw,EN,4,5,2,1,1,16,3,"(1, 2, 3)",,2,1,1,6,3,4,5,2,1,75,5,5,5,5,5,1,5,3,3,3,3,4,,,,,,9,,,1,I use Uber very often ,1,I like Uber,"1,5",,,,,,,,,,,,,,,,,,,1,,3,2,4,4,5,4,3,1,2,To gather data ,4,4,T4,1,1,1,Uber,Uber,Uber,Burger King,0,75,75,0,6,6,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Female,0,1,0,age_55_64,Black,NE,0,High trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,3,petition_block,company_block,1,1,same weight,0,0,0,Use,Company responsibility,70
R_2UWoC7MfOzNN5vX,EN,4,3,1,1,1,"2,31,35,8,9,27,16,26",1,"(1, 2, 3, 4)",,2,2,1,6,3,5,2,4,1,20,20,10,20,10,20,1,2,2,2,2,2,4,,,,9,,,,,1,It is my favorite shopping brand ,3,Been it is not always appealing ,"1,5",,,,,,,,,,,,,1,,,,,,,,2,2,2,2,1,7,8,3,2,Misinterpreted on social media ,5,5,T3,0,1,1,Uber,Uber,Uber,Subway,0,20,20,0,6,6,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Male,1,0,0,age_35_44,White,NE,1,High trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Like,Misinformation concerns,0
R_2zLJNvYM2cM9M7G,EN,4,5,1,2,1,21,3,"(1, 2)",,3,0,5,6,2,1,4,3,4,15,15,20,20,15,15,4,4,4,2,3,2,4,9,,,,,,,,4,the most pertinent,5,I'm not interested,"1,5",,,,,,,,,,,,,,,,,,,,,4,3,4,4,5,4,5,3,2,misinformation,5,4,control,0,1,1,DoorDash,DoorDash,DoorDash,Grubhub,0,20,20,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Male,1,0,0,age_55_64,White,MW,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,1,same weight,0,0,0,Product features,No interest,0
R_2AXMjoVcxY8pwuw,EN,4,6,1,3,1,"9,26",3,"(1, 2)",,3,0,5,6,4,3,2,1,6,10,10,10,10,30,30,5,5,5,5,2,2,4,,,,,,,9,,6,Burger King and Subway are the only retailers I frequent.,1,Misinformation websites should not be allowed to exist.,"1,5",,,,,,,,,,,,,,,,,,,,,3,3,1,4,5,4,5,3,2,Find out em.my opinion of misinformation websites and companies that run ads on th,6,4,T4,1,1,1,Burger King,Burger King,Burger King,Subway,0,30,30,0,3,3,company_block,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_65_plus,White,S,1,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,1,same weight,0,0,0,Frequency of use,Misinformation concerns,0
R_3G2imgjFfE9I9rt,EN,4,6,1,1,1,"4,14",1,"(1, 2)",,2,0,3,5,4,6,2,1,6,0,0,0,0,10,90,5,5,5,5,3,2,4,,9,,,,,,,6,I enjoy the menu at Burger King and also like their soda variety.,1,I believe Burger King to be a non-partisan company and would not want to be part of misinformation.,"1,5",,,,,,,1,,,,,,,,,,,,,,3,3,1,5,5,5,5,1,2,Disinformation,7,4,T1,1,1,1,Burger King,Burger King,Burger King,Subway,0,90,90,0,3,3,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Male,1,0,0,age_65_plus,Black,NE,0,High trust,0,1,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,1,same weight,0,0,0,Product features,Company responsibility,80
R_cNlPXNKo30ssYgh,EN,4,1,2,2,1,21,2,"(1, 2, 5)",Instagram,4,4,5,6,4,3,1,2,5,0,0,10,10,40,40,5,5,4,4,4,4,4,,,9,,,,,,5,"I like Subway, and I live in walking distance.",3,It's not good to support websites that give misinformation.,"1,5",,,,,,,,,1,,,,,,,,,,,,4,4,2,5,1,3,4,3,2,To see how people feel about companies' roles in spreading misinformation through advertising.,5,4,T2,1,1,1,Subway,Subway,Subway,Burger King,0,40,40,0,4,4,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Female,0,1,0,age_18_24,White,MW,0,Low trust,1,0,1,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,1,0,0,0,1,0,0,paid_employee,1,0,1,0,0,3,petition_block,platform_block,1,0,same weight,0,0,0,Product features,Misinformation concerns,0
R_2feQC3OQjufa6jY,EN,4,2,2,4,1,"2,16,18,26",2,"(1, 2, 3, 4)",,4,0,4,5,2,1,3,6,4,12,10,15,40,15,8,4,5,5,2,3,5,4,,,9,,,,,,4,I use DoorDash more than anything else on the app ,3,I do not support the spreading of misinformation,"1,5",,,,,,,,,1,,,,,,,,,,,,4,2,1,4,1,5,3,3,2,To find out how aware of advertising on misinformation websites people are,5,5,T2,1,1,1,DoorDash,DoorDash,DoorDash,Grubhub,0,40,40,0,6,6,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Female,0,1,0,age_25_34,White,W,0,Low trust,1,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,4,petition_block,platform_block,1,1,same weight,0,0,0,Use,Misinformation concerns,25
R_TdYe0wuUrFPkWTn,EN,4,1,2,3,1,"2,4,11,16,17,18",1,"(1, 2, 3, 4)",,3,2,6,5,3,1,4,2,4,0,0,0,80,10,10,5,5,3,1,4,2,4,,,,9,,,,,4,"Doordash gift card could be used to purchase anything on their site, such as burger king or subway as well ",3,"If a company doesn’t support pushing misleading information to the public, they should have the right not to show advertisements on there. ","1,5",,,,,,,,,,,,,1,,,,,,,,2,4,1,4,1,3,4,3,2,I think the purpose is to make people aware of ads on false news websites. I liked the trick questions to make sure people were actually reading. Most people see a headline and just run with it. ,6,4,T3,1,1,1,DoorDash,DoorDash,DoorDash,Burger King,0,80,80,0,6,6,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Female,0,1,0,age_18_24,White,S,0,Some trust,0,0,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,1,0,0,0,1,0,0,paid_employee,1,0,1,0,0,4,petition_block,platform_block,1,1,same weight,0,0,0,Frequency of use,Company responsibility,70
R_2DZSOrgUI6oiRnW,EN,4,3,1,1,1,"1,11,16,18,26",2,"(1, 2, 3)",,2,1,1,5,6,4,2,3,1,20,10,10,20,20,20,1,2,4,2,3,1,4,,9,,,,,,,1,Its the bwst for eveeyone ,1,Its very good for everyone,"1,5",,,,,,,1,,,,,,,,,,,,,,2,2,2,1,1,6,7,3,2,To understand customers,5,5,T1,0,1,1,Uber,Uber,Uber,Subway,0,20,20,0,6,6,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Male,1,0,0,age_35_44,White,NE,1,High trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,3,None,No clicks,0,1,same weight,0,0,0,Love,Best option,0
R_1JPmy2xyawQXX7F,EN,4,1,2,2,1,"2,14,16,18,26",1,"(1, 2, 3, 4)",,5,2,4,2,5,3,1,6,5,2,2,2,2,90,2,4,4,4,3,4,4,4,,,,,9,,,,5,I like subway,5,Don’t want to sign,"1,5",,,,,,,,,,,,,,,,,,,,,2,4,4,4,1,5,6,3,1,Not sure,4,4,T4,0,1,1,Subway,Subway,Subway,Lyft,0,90,90,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_18_24,White,MW,0,Very low trust,1,0,1,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,4,None,No clicks,0,0,same weight,0,0,0,Like,No interest,88
R_2zeGxYv22bOQAff,EN,4,1,2,3,1,"2,4,17",1,"(1, 2, 4)",,2,1,5,4,3,1,2,6,4,5,5,0,60,30,0,5,5,5,3,3,2,4,,,,,,,9,,4,I just like how easy doordash makes for me to get my food especially in times like right now where I don't have a car,1,I do not think that a big corporation should be letting their advertising be shown on misinformation sites ,"1,5",,,,,,,,,,,,,,,,,,,1,,3,3,1,5,4,3,1,3,4,To inform about companies like doordash and all the other one listed are the main ones seen with their ads on misinformation sites,7,4,T4,0,1,1,DoorDash,DoorDash,DoorDash,Subway,0,60,60,0,6,6,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Female,0,1,0,age_18_24,White,S,0,High trust,0,1,1,3,once_every_few_months,0,3,once_every_few_months,0,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,3,None,No clicks,0,0,same weight,0,0,0,Like,Company responsibility,30
R_2TTtlU6t7nYRfJd,EN,4,1,2,3,1,"4,11,18,26",1,"(1, 2)",,4,1,5,6,1,2,3,4,3,0,0,40,30,15,15,5,5,1,2,3,4,4,,9,,,,,,,3,"I would chose the grub hub gift card because in my experience that would be most beneficial to me. Grubhub has never messed up an order for me which DoorDash has, and I could pick any restaurant on the app that I wanted so I also have variety. And I use Grubhub very often so it would help me out to get $25 off one of my orders.",3,"I believe if a website has misinformation and doesn’t change, that website should not be supported by any company that believes different. Truthful companies are the best and keep their customers trust.","1,5",,,,,1,,,,,,,,,,,,,,,,4,4,2,4,1,2,2,3,4,To figure out peoples views on if digital ads should be on websites with misleading information ,7,4,T1,1,1,1,Grubhub,Grubhub,Grubhub,DoorDash,0,40,40,0,2,2,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Female,0,1,0,age_18_24,White,S,0,Low trust,1,0,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,max_high_school,1,0,0,1,0,0,0,paid_employee,1,0,1,0,0,2,petition_block,platform_block,1,1,same weight,0,0,0,Frequency of use,Company responsibility,10
R_1LYh5DVDIa20LE4,EN,4,3,1,1,1,"31,35,4,11,24,16,17,18",2,"(1, 2, 3, 4)",,2,0,1,3,2,6,5,4,1,30,10,10,10,20,20,1,3,4,4,3,3,4,,,9,,,,,,1,The reason is because I like Uber so much ,5,The reason is because I like Uber ,"1,5",,,,,,,,,,,,,,,,,,,,,1,5,4,1,1,5,6,1,2,The purpose is research based ,6,7,T2,0,1,1,Uber,Uber,Uber,Grubhub,0,30,30,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Male,1,0,0,age_35_44,Black,NE,1,High trust,0,1,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Like,Company responsibility,10
R_2VNKl9zJ2mA10dh,EN,4,3,1,2,1,"1,2,30,31,34,35,32,33,4,5,6,8,9,11,24,12,29,27,14,15,16,17,18,26,36,37",1,"(1, 2, 3, 4)",,1,9,1,4,6,3,2,5,1,20,10,40,10,10,10,1,1,1,1,2,2,4,,,,,,9,,,1,Best of all,4,Best,"1,5",,,,,,,,,,,,,,,,,,1,,,1,2,1,2,1,6,6,3,2,Ithe best of all,7,5,T4,0,1,1,Uber,Uber,Uber,Subway,0,20,20,0,6,6,platform_allow,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Male,1,0,0,age_35_44,White,MW,1,Very high trust,0,1,1,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,4,None,No clicks,0,1,same weight,0,0,0,Like,Best option,20
R_tMPa264EChKcWUF,EN,4,1,2,3,1,"11,14,16,18",1,"(1, 2, 3)",,3,0,2,5,4,1,6,3,4,25,0,10,55,0,10,2,5,3,2,5,3,4,,,,9,,,,,4,i love doordash,5,.,"1,5",,,,,,,,,,,,,,,,,,,,,1,1,5,5,7,3,1,3,4,to know opinions ,7,1,T3,0,1,1,DoorDash,DoorDash,DoorDash,Uber,0,55,55,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Female,0,1,0,age_18_24,White,S,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,3,None,No clicks,0,1,same weight,0,0,0,Love,,30
R_24MBndfVfmjGgXM,EN,4,2,3,2,1,"2,11,16,18",2,"(1, 2, 3, 4)",,3,8,5,6,4,2,1,3,5,0,0,0,30,50,20,5,5,5,4,2,2,4,,,,9,,,,,5,"I don’t have much money for food, and Subway is healthier, even if their ads appear on misinformation sites",3,"Most companies won’t bother manually block every site, so the ad companies should do more to keep these sites from using their services to be monetized","1,5",,,,,,,,,,,,,1,,,,,,,,2,3,1,4,7,3,2,3,2,To determine if companies advertising on misinformation sites changes people’s options on what companies they would support,5,4,T3,0,1,1,Subway,Subway,Subway,DoorDash,0,50,50,0,4,4,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Third_Gender,0,0,1,age_25_34,White,MW,0,Some trust,0,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,4,None,No clicks,0,1,same weight,0,0,0,Misinformation,Platform responsibility,20
R_3nobd18m8lvRpIR,EN,4,3,1,1,1,"2,4,14,16,17",2,"(2, 3, 4)",,1,6,2,6,5,1,3,4,1,60,0,0,30,10,0,2,1,1,1,1,2,4,,,,9,,,,,1,The first thing I did was to be a ,3,The first thing I did was to be a ,"1,5",,,,,,,,,,,,,1,,,,,,,,1,2,5,4,1,7,7,3,1,Petition and misinformation ,7,4,T3,0,1,0,Uber,Uber,DoorDash,Uber,0,60,60,0,6,6,platform_block,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Male,1,0,0,age_35_44,White,NE,0,Very high trust,0,1,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,3,None,No clicks,0,1,same weight,0,0,0,Use,Best option,30
R_2VftsNMZXJSmR7I,EN,4,3,1,3,1,"2,4,8,9,11,14,15,16,17,18,26",1,"(1, 2, 3, 4)",,1,3,2,4,6,3,5,1,6,10,10,10,10,10,50,3,3,3,3,3,2,4,,9,,,,,,,6,This is because I patronize burger king the most and they offer a great service to me,1,"This is because if their ads keep appearing on misinformation websites, it will ruin their reputation","1,5",,,,,,,1,,,,,,,,,,,,,,2,2,2,2,1,6,7,3,2,The purpose of this study is to let people know some website create false information about brands,7,4,T1,1,1,1,Burger King,Burger King,Burger King,Uber,0,50,50,0,3,3,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Male,1,0,0,age_35_44,White,S,1,Very high trust,0,1,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,4,petition_block,company_block,1,1,same weight,0,0,0,Frequency of use,Misinformation concerns,40
